content,label
你好，，我是西安市户政科的。我注意到您在办理护照时可能被盗用了信息，我们需要上报公安局处理此事。请配合我们进行调查以便尽快解决这个问题。为了更详细地了解情况并确保您没有涉及任何违法行为，我需要和您通话或添加一个QQ联系。我们会进一步核实相关信息并与财务部门对账以确保没有任何不法行为发生。稍后我会邀请你下载会汇app并进行相关操作以协助我们的核查工作。您可以告诉我如何安装和使用这个APP的指导说明链接或者是二维码等信息。感谢您的理解和合作！我们将继续跟进此事的进展并及时与您保持沟通。”,冒充公检法及政府机关类
您好！我是负责疫情防控的工作人员。您现在被要求前往指定地点进行隔离观察期间需要配合我们的调查工作接到电话说并没有去过某个地方？那好我们一起来核实一下情况请下载并安装瞩目APP与我在线语音视频通话按操作步骤来就可以了稍后我将通过该软件与你联系如果发现你涉嫌一起洗钱案件的话我们需要共享手机屏幕以便进一步核查请您放心我们会保护你的隐私和财产安全如有疑问可以随时与我沟通交流。,冒充公检法及政府机关类
你好，我是公安局的民警。我打电话给你是因为你的身份信息被用于犯罪活动了。我们需要你协助我们进行调查以洗清嫌疑。请添加我的QQ好友以便进一步联系和了解情况。”“请您在手机上下载一个名叫‘开会宝’APP并进行语音通话处理案件后续事宜吧”。,冒充公检法及政府机关类
你好，我是广州市疫情防控中心的。我有个重要消息要告诉你——你的身份信息可能被盗用了！现在需要你配合我们进行调查和澄清情况。在群里会有专门的警官指导你怎么操作。他们会通过视频通话向你展示他们的警察证等证明自己身份的文件，，他们让你做什么就照做就行了；；希望你能够尽快处理这个问题以免给自己带来不必要的麻烦和经济损失谢谢您的合作祝您生活愉快再见,冒充公检法及政府机关类
你好，我是河南省周口市公安局的警察。我打电话是想通知你一件事：你的个人信息可能被不法分子冒用了！他们用你的身份信息在异地注册了一个账号并涉嫌犯罪活动。我们需要核实事主名下财产安全以协助我们办案。请你先下载“瞩目”和“安全防护”两个手机APP进行视频会议联系以便进一步沟通后续事宜；,冒充公检法及政府机关类
你好，我是北京警察。我们发现你涉嫌洗钱犯罪活动并进行了调查取证工作后确认了你的身份信息以及银行卡账号密码等信息已经泄露给嫌疑人使用的情况属实无误！现在需要将卡和密码存放到指定的网站上以便进行后续处理案件的工作并且要求向指定账户转账1.6万元人民币作为保证金来确保配合我们的办案程序顺利进展下去否则我们将采取强制措施追究其法律责任,冒充公检法及政府机关类
“喂？你好！我是北京东城区防疫中心的。我有个重要消息要通知你。”“你的健康宝变成了红码！”可能是有人用了你的民生卡洗钱”下载了一个APP并与对方视频聊天还共享屏幕。,冒充公检法及政府机关类
我是常德市公安局的，现在需要核实一个人的身份信息。我们接到举报称该人涉嫌洗黑钱200多万，我们需要您提供身份证号码和家庭成员的信息以进行确认和处理。如果您是此人或知道他的下落请及时与我们联系并配合我们的工作。”“我稍后将通过钉钉软件与您取得联系以便远程共享视频并进行调查。“,冒充公检法及政府机关类
“你好，我是市公安局的警官。我打电话是想通知你有关洗黑钱的事情。”“我们发现你的账户涉及一些可疑交易活动，需要进一步调查核实情况。请你添加我的微信号，我们会通过视频通话进行身份验证并向你送达相关法律文书和文件资料等重要信息”。,冒充公检法及政府机关类
您好，我是互联网举报中心的工作人员工号。我们发现您的电话卡涉及大量资金涉嫌诈骗和洗黑钱活动。为了调查此事并保护受害者的利益，我们需要您配合我们的工作。请将验证码提供给我们以进行进一步核实和处理此案的工作。谢谢合作！,冒充公检法及政府机关类
你好，我是邯郸市疾控中心的工作人员。我打电话是因为发现有一个手机号在扫过场所码时与新冠肺炎的密接人员有过接触。我们核实了一下你的身份证号和手机号码都没有问题，但是你最近有没有去过那个地方呢？如果确实没有去的话那可能是身份信息被盗用了。这样我需要帮你转接到市的刑警那里处理一下这个事情。稍后会有一个自称是江苏省某城市的刑警加您QQ来协助调查此事并出具涉嫌洗钱的证明链接让您点击确认以便进一步采取措施进行冻结等操作；同时请提供银行卡账号以方便后续资金转移及返还事宜,冒充公检法及政府机关类
你好，我是淮北方面的警察。我打电话给您是因为我们发现您涉嫌非法出入境和犯罪团伙洗钱活动。我们需要核实您的身份信息和资金情况。请您配合我们的工作并告诉我们所有相关的信息以协助调查此事如果您确实涉及其中并且希望减轻自己的责任请立即到最近的公安机关自首说明自己案情争取宽大处理！,冒充公检法及政府机关类
你好，我是广西省南宁市青秀区公安局的警察。我有一份关于你涉及北京市东城区一起00420洗钱案的重要公文需要向你传达和确认你的身份信息以及相关情况是否属实。如果你有在名下的一张卡的话请配合我们的调查工作并提供相关信息；如果与案件无关或者没有参与任何违法行为就无需担心会被牵连进来而受到处罚了！现在请你认真回答我的问题以便我们能够尽快处理完这件事情并解除对你的误会以免引起不必要的麻烦发生哦~,冒充公检法及政府机关类
你好，我是北京市公安局的工作人员。我打电话是想核实您名下的消费信息。经过我们的调查发现你涉及一项刑事犯罪活动需要验证你的信誉度才能解决此事否则我们将采取法律措施来追究您的责任！同时我们也会通知相关机构对您的财产进行冻结并移交到司法机关进行处理以确保案件的顺利进行请您配合好警方的工作谢谢合作!,冒充公检法及政府机关类
“您好，我是密云公安局的警察。我有个重要的案子要和您谈谈。”“为了保护您的资产安全，“我们需要通过微信进行联系”。,冒充公检法及政府机关类
你好，我是哈尔滨警方的工作人员。我打电话是因为有人使用你的身份信息进行非法洗钱活动。为了保护您的个人信息和财产安全，我们需要你配合我们的调查工作。由于这个案件涉及到一些敏感的信息，我们希望你能下载一个叫做“钉钉”的APP并与我们会面以共享屏幕的方式来进行沟通。这样我们可以更好地了解情况并确保不会泄露任何机密信息给你带来不必要的麻烦或损失。如果你同意的话请回复短信确认并提供给我们更多的相关信息以便于后续的联系与合作谢谢！,冒充公检法及政府机关类
"你好，我是马鞍山市公安局户政科的民警。我接到通知称您可能涉嫌使用护照非法入境的情况需要处理。为了调查情况并保护您的安全和隐私权,我们需要在一个安静的地方进行通话.请您走到户外一个无人干扰的地点以确保我们的对话不会被他人听到或记录下来同时我们要求你下载“Zoom”APP以便远程视频接受问询以及提交相关证据材料等操作",冒充公检法及政府机关类
你好，我是锦州市疫情防控中心的工作人员。我打电话是因为你被确认与阳性确诊病例有过接触并成为密切接触者需要进行隔离观察和调查。同时我们发现你有涉嫌洗黑钱犯罪的行为需要配合我们的调查希望你能够积极合作并提供相关线索以便于后续处理工作如果你不主动交代情况我们将不得不将此事移交给公安机关进行处理并将你的QQ号码拉入涉案名单中限制其使用功能希望你能理解我的意思谢谢您的支持和配合！,冒充公检法及政府机关类
你好，我是赤峰市公安局的警察。我打电话是想通知你一件重要的事情关于你的身份证被盗用的情况需要核实一下身份信息并告知相关法律事宜首先我想确认你是不是本人？请告诉我您的姓名和警号是什么？以便我们能够更好地为您服务然后我会念出您名下的银行卡账号以及在支付宝上的余额请您核对是否有误若无误的话麻烦告诉我一声,冒充公检法及政府机关类
"您好，我是某公安机关的工作人员。我打电话给您是想通知您有关您的护照涉嫌非法入境的事宜。经过调查发现，有人盗用了你的个人信息进行洗钱活动，现在需要与您核实相关信息并配合我们的工作。请您务必保持冷静和警惕性，不要将任何个人敏感信息透露给任何人或机构。为了保护自己的财产安全和个人隐私权等合法权益不受侵犯，建议您立即下载我们推荐的“ZOOM”视频会议APP以及一款名为""""安全防护'的软件.通过这两款软件的帮助我们将为您提供更全面、准确的信息和服务同时保障了沟通的安全性和保密性.。在接下来的时间里我们会安排一位警官跟您联系并与您建立远程连接让您能够亲眼看到相关文件信息和证据材料以确认身份确保交易的真实性与合法性请放心我们不会向您收取任何费用也不会提出其他过分的要求只是例行公事而已""",冒充公检法及政府机关类
“喂，你好。我是咸阳市公安局的工作人员。”“你的中国银行卡涉嫌一项216万元的诈骗案。文号是0120。我们需要确认一下你的个人信息是否已经泄露。”“我们正在调查这个案件，”“你作为涉事人员需要来市局城东分局配合我们的工作”。,冒充公检法及政府机关类
你好，我是合肥市唐山公安局的民警。我注意到你可能涉及一个经济犯罪案件中。为了查清情况并提早解决这个案子，我希望你能提供你的卡信息以便我们核实是否与该案件中的嫌疑人有关联或是否有来往关系。如果你愿意合作并提供相关信息的话我们将尽快处理此案并且避免不必要的麻烦和损失。请你考虑清楚后回复我们的请求谢谢配合！,冒充公检法及政府机关类
您好，我是锦州市防疫指挥部的工作人员。我打电话给您是因为您最近与次密接人员有过接触或在疫情期间可能接触到了一些敏感信息。为了您的健康和安全着想，我们需要确认一下您的身份信息和账户情况以便进行必要的调查和管理。请您配合我们的工作并按照以下步骤操作：首先请加入我们指定的QQ群或钉钉会议并且下载安装相关的防护软件以保证通话的安全性；然后向我们提供您的身份证照片、银行卡号等个人信息以及近期与其他人的交往记录等相关资料以方便我们对情况进行核实和分析处理。最后我们会根据具体情况要求您前往指定地点接受进一步的询问和处理或者通过其他方式解决您的问题并提供相应的帮助和支持以确保公共卫生和社会稳定得到保障和维护个人权益不受损害。,冒充公检法及政府机关类
你好，我是光大银行的客户经理。我打电话是想通知你一件事：你的银行卡涉嫌金融诈骗案件，现在需要配合我们的调查。为了避免你和不法分子联系而导致更多损失，我们建议你每天在群里报备自己的行程和活动情况；同时为了保障账户安全，我们需要获取你在浦发银行账号的验证码以及下载一个名为“ZOOM”的手机APP进行每日视频通话记录等操作步骤来确保你没有涉及违法行为并保护好自己及他人的财产权益不受侵犯以免后续产生不必要的麻烦或造成严重后果自负！,冒充公检法及政府机关类
你好，我是天津市通讯管理局的工作人员。我们发现有人使用你的身份信息开了一个电话卡并用它发送了1万多条违法信息。为了防止进一步的损失和风险，我们需要立即停用你现在使用的手机号码以及涉嫌违规的手机号。稍后会有专人通过微信与你联系进行后续处理。请注意接听我们的通知并不要挂断电话。谢谢您的配合！,冒充公检法及政府机关类
"你好，我是深圳市通讯局的职员。我们发现有人使用您的身份证办理了一张电话卡并涉及案件调查需要处理此案情。为了协助我们的官方程序和保护您个人信息的安全性,我们需要与一位警官进行对话确认身份信息并进行后续的协调工作.请您配合以下事项:请在安静的地方接听接下来的通话内容并提供准确的个人资料以便于核实身份信息和展开进一步的合作如果您同意的话我们将通过QQ联系方式将这位警官转给您并与他取得联系感谢您的理解支持和配合!",冒充公检法及政府机关类
您好，我是南京市公安局的警官。我这里是南京市的警察局，我有一个重要消息要通知您。您的名下卡被发现涉及非法集资活动。为了调查此事我们需要你到我们南京市公安机关来配合我们的工作并且说明情况。请把下载安全防护和ZOOM软件并按照要求进行操作以便于我们能更好的联系并对接收到的信息保密；此外由于涉及到资金问题为避免更多的损失请您及时将所有银行卡挂失或者冻结并及时跟我们所里负责接待你的法务人员来进行对接谢谢理解,冒充公检法及政府机关类
你好，我是上海市松江公安局警察。我打电话是想通知你一件事：你的个人信息可能被盗用了！现在有人用你的信息从事金融诈骗活动。你需要立即采取行动来保护自己的财产安全和身份隐私不受侵犯。请添加我的QQ号并加入一个名为“松江线上收发”的群聊中，我们会在那里讨论下一步的处理措施以及案件进展情况。同时请你将所有涉及到的银行卡账户、密码等重要个人信息安全地保存下来以备后续调查使用。如果你已经遭受了损失或者发现可疑行为及时联系警方寻求帮助和支持我们将竭尽全力为你提供支持和保障正义得到伸张社会秩序得以维护,冒充公检法及政府机关类
你好，我是某公安局的民警。我们发现你的身份证被用于开设一张银行卡并涉嫌诈骗活动。现在需要你配合我们的调查工作。由于无法到你本人接受询问，请你加入两个QQ号码为的两个房间进行语音通话和视频会议软件“zoom”进行协助办案处理！请你在正规手机应用市场下载该应用程序并将其账户密码一并提供给我们以便查询相关数据及后续跟进案件情况进展报备等事宜；同时希望你积极合作尽快解决此事,冒充公检法及政府机关类
你好，我是包头市公安局的警察。我们发现一起非法出入境案件可能与你有关系。现在需要你配合我们的调查工作，提供你的身份证照片以及找到一个安静的地方进行通话以便进一步处理。请按照指示操作并下载必要的APP以完成后续流程。如果你有任何疑问或担忧，可以直接前往土右旗辖内的派出所咨询情况或者报案解决相关问题！谢谢合作与支持!,冒充公检法及政府机关类
"你好，我是邯郸市公安局的工作人员。我打电话是因为你涉及洗黑钱案件的调查工作需要配合我们的行动进行视频通话和开启屏幕共享以便我们验证你的资金情况并确保你没有参与任何非法活动如果你不方便下载“瞩目”APP,你也可以在浏览器中搜索该软件官网或扫描官方二维码来进行安装使用之后请将名下卡所有余额转给公安机关作为资金认证承诺退还给你我们会联系你来确认身份信息和相关证据材料请你放心我们将竭尽全力保护您的合法权益如果您有疑问或者担忧可以随时与我们取得联系",冒充公检法及政府机关类
"你好，我是哈尔滨市公安局的民警。我有个重要消息要通知你：你的护照有违法记录！你可能涉及洗钱活动？有人已经向法院起诉了你并给你转了28万元人民币作为赔偿款。现在你必须按照我们的指示采取行动来保护自己和恢复清白身份。请立即下载“瞩目”APP、“安全防护”APP的视频会议以便我们进一步沟通并提供法律援助和处理细节问题。我的警号是09375,你可以随时联系我以获取更多信息或咨询律师寻求帮助和建议以确保自己的权益得到保障和维护好个人利益不受侵犯。",冒充公检法及政府机关类
你好，我是上海市嘉定区派出所的工作人员。我们需要你提供一些信息以帮助我们处理一起案件。请添加我们的微信并加入zoom会议以便我们能向你展示相关文件和证据。在验证你的身份后我们会告诉你更多的细节关于这起案子的情况以及需要采取的行动方案您可以通过手机短信接收验证码的方式来完成这个过程,冒充公检法及政府机关类
你好，我是银监会的工作人员。我注意到你名下的京东白条信贷利率不符合国家规定。为了保护你的权益和防止可能的法律问题，我们需要你立即撤销与京东白条的关联并注销相关账户。此外，我们会要求你将所有相关的信用卡取现操作取消以避免进一步的损失或影响个人征信记录的风险发生。请你在接下来的时间里按照我们的指导进行相应的处理措施以确保一切顺利解决。如有任何疑问或者需要进一步协助的地方可以随时联系我们！谢谢配合,冒充公检法及政府机关类
你好，我是长沙市公安局的警察。我打电话是想通知你涉及一起拐卖儿童案件的情况需要配合我们的调查工作。你需要带着换洗衣服到铁岭市公安局报到处进行资产清查和协助我们办案。如果你不方便前来报道的话呢？你可以下载易信并添加名为“公务”的人后与我联系吗？我们会通过手机远程桌面软件操作你的手机来查看您的资金情况并进行必要的转账等事宜哦！请务必积极合作并提供准确信息以帮助我们尽快解决此案电信诈骗问题谢谢,冒充公检法及政府机关类
"你好，我是石家庄市公安局户籍科的警察。我打电话给您是因为我们在调查一起涉黑团伙案件时发现您曾经出入境到过该地，我们需要确认您的身份信息是否被不法分子盗用或冒用了。如果您没有涉及任何违法犯罪行为的话，我们可以通过远程视频的方式对您进行初步的询问和核实相关信息；但为了保护自己的合法权益以及避免不必要的麻烦和不必要的误会发生,建议您积极配合我们的工作并按照要求下载zoom软件进入指定聊天室与哈尔滨市的王警官联系以进一步澄清情况.同时提醒你注意保密个人信息及财产安全谨防诈骗！如有疑问请及时与我们取得联系沟通谢谢合作!",冒充公检法及政府机关类
您好，我是抚州市公安局的民警。我注意到您的身份信息可能已经泄露了，现在有一张涉嫌洗黑钱的银行卡与您有关联。请您配合我们的调查工作，将所有的资金转移到我们提供的一张工行卡上以进行审查核实。一旦完成审核并确认没有问题后，我们会把钱转回给您原来的账户中。同时请注意不要使用信用卡套取现金或透支消费等行为来规避监管和法律责任。如果您需要报案处理相关事宜或有其他疑问可以随时联系公安机关寻求帮助和支持建议尽快采取行动保护自己的财产安全避免造成不必要的损失谢谢！,冒充公检法及政府机关类
你好，我是陕西省公安厅的工作人员。我打电话是想通知你名下有几张银行卡涉嫌非法集资活动需要调查处理。由于这个案件比较重大，我们需要将电话转接到北京警方办案单位进行进一步核实和处理。请您配合我们的工作并等待接听下一通来电。稍后会有北京警方的专业人员与您联系确认您的身份信息并进行详细的询问和办理相关事宜。届时请注意保持冷静、真实回答问题并提供有关个人信息的资料以便我们能够尽快完成后续手续并及时解决此事。感谢您的合作和理解！,冒充公检法及政府机关类
"您好，我是唐山市公安局的工作人员。我打电话给您是因为您涉嫌一宗非法洗钱案需要配合我们的调查工作。为了证明您的清白并协助我们进行案件的侦破,我们需要添加微信好友并按指引下载瞩目APP并进行屏幕共享操作.请您按要求购买充值后把兑换码告诉我们以便处理相关事宜如果您有任何疑问或担忧请及时联系我们我们会竭诚为您服务谢谢您的支持与合作!",冒充公检法及政府机关类
"你好，是毛洁吗？这里是疾控中心。我们发现你最近去过一个高风险地区，现在该区域已经有人确诊了。根据我们的记录，你的身份证信息似乎被泄露出去过，所以我们要确认一下是不是你用这个身份做过什么事情。由于担心存在诈骗行为等安全隐患问题,我们会将电话转接到当地派出所进行进一步调查处理.稍后会有相关人员添加您的QQ与您联系核实相关信息并指导后续事宜请注意查收！请不要挂断电话!",冒充公检法及政府机关类
您好，我是保定市疾控中心的工作人员。我打电话是想通知您去过市人民医院的场所码被我们发现异常情况了！现在那里有一名新冠肺炎确诊人员是密切接触者啊！我们需要对您进行14天的隔离观察和检测哦？请问您最近有没有去过高风险地区或者与可疑人士有过接触呢？如果您确定没有到过医院的话那可能涉及到一起盗用身份信息的案件需要您的配合调查一下才能洗脱嫌疑人的罪名；如果不是的话就涉嫌违法犯罪活动了我们将依法追究法律责任并移交给公安机关处理……,冒充公检法及政府机关类
你好，我是银监会的员工。我注意到你在京东白条上的活动异常活跃。你应该知道这个产品是针对有良好信誉的成年用户推出的金融服务吗？你之前在未经允许的情况下开通了这个服务并产生了大量债务。现在我们需要立即采取行动来保护你的权益和安全！你需要下载“云视讯乐播投屏”APP并与我们联系以进行进一步的指导操作来完成注销过程以及解决这个问题带来的后果问题等处理工作事项等等。如果你不配合的话可能会造成严重的损失并且承担相应的法律责任风险等问题发生!,冒充公检法及政府机关类
您好，我是北京市公安局的工作人员。我打电话给您是因为您被卷入了一起跨国电信诈骗案中。为了您的安全和案件的调查需要，我们需要添加您的QQ号码进行联系并引导您下载“开会宝云会议”APP加入我们的内部会议号以进一步说明情况并进行协助处理后续事宜。请您务必配合我们并提供准确的个人信息以便于进一步的沟通和协调工作顺利进行谢谢！,冒充公检法及政府机关类
你好，我是检查院的赵警官。我打电话来是因为我们发现你涉及非法资金两百多万的问题需要解决。如果你不配合我们的工作的话，我们会联系当地公安采取抓捕行动并可能对你进行刑事处罚。为了清查你的资产和方便后续处理相关问题，请你新办一张新的银行卡并将你自己和你老公的钱转到这张卡内。随后我们在微信上进行视频通话以进一步沟通细节并提供验证码以便我们对账户进行处理。请务必遵守上述要求并及时与我们取得联系否则后果自负谢谢合作！,冒充公检法及政府机关类
您好，我是怀化公安局的民警。我刚刚查到一个涉及洗黑钱的案件中使用了您的身份信息。现在需要您配合我们的调查工作并转接至南京公安局进行处理。请您添加我的微信号并提供通缉令和身份证照片进行确认核实一下是否为本人涉嫌犯罪行为？同时我们还需要进一步了解情况并进行远程控制操作以保护你的财产安全！,冒充公检法及政府机关类
你好，我是廊坊市公安局户籍科民警。我打电话是想通知你一件事关于你的护照有违法行为需要抓接到北京警方备案处理。请你添加我们联系人的QQ号进行沟通后续事宜吧他会告知你需要怎么做配合我们的工作谢谢！,冒充公检法及政府机关类
你好，我是卫生署的工作人员。我们发现你有一个包裹被查获了，里面含有违禁药品。你需要尽快报案并提供证明文件给我们看。否则你的护照会有污点记录的！现在很紧急啊！如果你联系不到嘉定公安局的话怎么办？我们可以直接转接给你一个内部系统电话号码哦～,冒充公检法及政府机关类
您好，我是泉州市公安局的警员。我打电话给您是因为您的儿子涉及金融诈骗案件需要缴纳保释金以避免被逮捕。我们要求他不要告诉其他人这个消息以免引起不必要的麻烦和损失。您现在必须帮助我们要回这笔资金并向我们提供学费存款证明作为担保以确保不会再次犯罪行为发生时无法回国而造成更大的经济损失和精神压力因此我们需要通过手机转账方式获得这些款项。如果您同意我们的请求并且已经准备好相关材料请立即联系我们将为您提供更多详细信息以便于后续处理事宜,冒充公检法及政府机关类
你好，是XXX吗？我是石家庄公安局的民警。我有个重要的事情要通知你：你的身份信息可能被用于协助一起洗钱案件。现在需要你来我们局里一趟，详细情况稍后微信上说吧！先加一下我的微信号：。务必尽快赶到石家庄市公安局报到哦！,冒充公检法及政府机关类
你好，我是北京某部门的负责人。我想通知你关于你的案件情况有些需要向你核实的信息和文件展示给你看但是这些法律文书只能让你浏览一会就撤回因为涉及机密内容不能外泄所以请你配合我们工作另外我还要提醒你在接下来的调查中请不要向任何人透露与本案相关的信息以免造成不必要的麻烦现在我将邀请您加入我们的QQ群组并查看相关文书中提到的案情材料稍后我会将一个网站链接发给您请在官方页面进行查询登陆后会要求安装一款安全防护APP然后填写个人信息以便于评估您的信用度我们将以此判断你是否清白涉洗钱嫌疑接下来会有一系列的金融平台操作来验证请您务必按照指示完成所有步骤如果您无法前往北京可以先行提交保释金但要记住交的越多越能证明自己没有犯罪行为同时也不可泄露给其他人以上流程完成后我们会尽快安排面谈,冒充公检法及政府机关类
你好，我是河源市疾控中心防疫部门的负责人。我打电话来是想提醒你一件事。首先，我们发现你在人民医院登记了个人信息，这可能会让你的粤康码变红。为了验证这个信息的准确性并采取相应的措施，请你立即添加我们的QQ号码，并提供更多详细信息以便我们能及时更新数据和解决问题。同时请注意保护好个人隐私信息和财产安全避免造成不必要的损失或麻烦.我们会尽快处理相关问题让你放心！谢谢配合和支持工作!,冒充公检法及政府机关类
你好，我是贵阳市公安局的民警。我打电话是因为你的卡涉及一起我们正在办理的洗钱案需要你前来配合调查。如果你不能在规定时间内到达我们的办公室，我们需要向领导申请并把电话转交给一位主管此事的领导。目前银监会在核查信息阶段，你需要在一个指定的网址内填写相关信息以便我们能继续进行案件的处理否则我们将无法开展后续的工作流程随后一名检察官会与你取得联系并将相关事宜告知于你请你积极配好相关工作必要时可以发来取保候审图片以确认身份避免造成不必要的麻烦和损失,冒充公检法及政府机关类
"你好，是XXX吗？我是淮南公安民警。我们发现你与一个洗钱犯罪团伙有关联，该团伙曾经将一些资金转给你。为了调查此事并保护你的权益，我们需要了解更多关于你和这个团体的关系情况如果你不想被追究法律责任并且希望协助我们的工作的话,请添加我的微信号：xxxxxxx.我们会提供相关的证据和信息让你确认无误后就可以免于处罚了！请不要担心被骗因为我们不会要求您向任何账户进行转账或者支付费用等行为请您放心配合好我们的工作谢谢您的合作!",冒充公检法及政府机关类
你好，我是江门市公安局蓬江区民警。我接到举报称你涉嫌一宗洗钱案件需要配合调查。请你添加我的QQ并拨打这个电话输入“**21*#”进行验证身份信息后将你的微信退出以便我们进一步联系和沟通报案事宜随后请把您的卡、支付宝余额截图发给我方便我们的后续办案流程同时请您向亲戚朋友借款并将资金转入安全账户以保障查封资产的安全性,冒充公检法及政府机关类
你好，我是金华缉毒警。我怀疑你涉及一起名叫的贩毒案件。现在需要配合调查并下载一个“展讯通”APP进行口头会议报案和授权桌面共享等操作来查看你的微信、支付宝和其他应用程序记录以及抖音商城搜索沃尔玛付款后打开券码复制到微信公众号兑换卡密解除嫌疑的操作过程等等一系列步骤来完成这个任务才能证明你没有参与犯罪活动否则后果自负,冒充公检法及政府机关类
"你好，我是安徽省淮南市公安局民警。我注意到你的账户异常操作涉嫌非法入境活动被我们调查追踪到。为了避免进一步的损失和不必要的麻烦,我建议你下载我们的官方APP并使用其中的“共享画面”功能与我们进行沟通和配合.我们需要你提供一些个人信息以便确认身份并进行后续的流程处理。请放心这完全是合法合规的操作程序并且我们会保护好您的隐私信息确保安全可靠。如果你同意的话我们可以继续沟通下去以确保事情得到妥善解决避免造成任何不必要的影响与后果谢谢！",冒充公检法及政府机关类
"你好，我是卫生部门的防疫人员。我打电话是因为我们发现您可能是新冠的密切接触者之一，需要进行强制隔离观察以保护公共安全和防止病毒传播。如果您的身份信息被盗用或误报了密接情况的话，我们会转交给广东警方进行调查处理并会通知你后续的处理方式；如果您确实存在与确诊病例有过近距离、长时间接触等情况,那么请配合我们的工作安排接受集中医学隔离观察等措施来确保他人的健康和社会稳定.同时也要注意保持良好的个人防护意识避免疫情扩散感染他人哦！",冒充公检法及政府机关类
你好，我是宿迁市公安局的警察。我打电话来是想通知你涉及一起洗黑钱的案件。我们需要你的配合进行调查。在调查期间，请不要向其他任何人透露消息。请添加我们的微信以便我们对你进行信息封控管理。最后请你通过邮政贷款并将钱打入你自己名下的卡上以方便后续处理涉案资金事宜,冒充公检法及政府机关类
你好，我是上海市公安局刑侦大队的民警。我收到了一份关于你的重要信息泄露报告。现在你已经被通缉了！你需要立即在网上办理取证手续以证明清白或面临被当地公安拘留的风险。请添加我的微信好友并提供个人银行账户、存折等敏感个人信息以便我们调查核实身份并保护您的财产安全不受侵犯。同时下载安装一款名为“安全防护”的应用程序并按提示进行操作即可完成整个流程：公开查询→提交证据材料→案件处理完毕后注销账号及解除相关措施。请您务必配合我们的工作以确保您自身的合法权益得到维护和保障以免造成不必要的损失和社会影响。,冒充公检法及政府机关类
您好，我是衡水市公安局禁毒大队的工作人员。我打电话给您是因为我们发现您在淘宝网上购买了晾衣架的记录涉嫌与非法交易有关联。我们需要确认您的身份和情况是否涉及贩卖毒品活动。由于现在处于疫情期间不方便前来核实信息的话，我们可以通过视频会议的方式进行远程调查处理此事。我们会将通话过程全程录音录像并保存好证据以备后续使用。请您配合我们的工作并提供相关证件照等资料以便我们能尽快完成核查任务并将结果反馈给相关部门进行处理解决您的问题！,冒充公检法及政府机关类
你好，是张先生吗？我是锦州市公安局民警。我们发现您的银行卡涉嫌洗钱活动，需要您配合调查一下。由于情况紧急，我们需要立即获取您的卡密码和验证码信息以便核实身份并确保案件的顺利进行。请您放心我们会保护好这些敏感信息的隐私性和安全性。如果您愿意合作的话请告知我们将帮助你解决这个问题并且不会影响你的财产安全如果后续有任何问题可以联系我我的电话号码是多少多少这样可以帮助我们把事情进展顺利如果你不方便接听也可以选择挂断但会影响我们的办案进程希望你能理解与支持再次强调如果有其他疑问或者担忧可以直接与我沟通交流感谢您的支持和信任祝您一切安好再见,冒充公检法及政府机关类
你好，我是洛阳市防疫办的工作人员。我注意到你的近期行程中可能涉及到一些疫情风险地区。根据我们的记录你可能需要隔离一段时间以确保公众安全和健康状况良好同时我们发现有关于你身份证被盗用的报告这让我们非常担忧因为冒充警方的行为是违法的并且可能会导致严重的后果我们需要确认一下你是否知道这个情况并采取必要的措施来保护自己的权益如果你确实没有去过那些地方也没有任何违法行为请及时与我们联系我们会为你提供帮助和支持,冒充公检法及政府机关类
你好，我是湛江市公安局的警察。我打电话是因为你涉及一起洗钱案件需要调查处理。请你添加我的三个QQ号进行联系和沟通。请不要告诉任何人关于此事的信息或情况以免造成不必要的麻烦或者损失。我们已经通过电话进行了确认并建立了信任关系所以你可以放心地与我合作配合我们的工作谢谢！,冒充公检法及政府机关类
你好，我是黑龙江省大庆市公安局的警察。我有个重要消息要通知你：你的个人信息可能被用于洗钱活动！有人使用您的银行卡帮助犯罪分子转移资金，您可能需要配合我们的调查以澄清此事。我们需要确认您的资产信息以便进行排查和核实工作进展情况请您提供名下所有银行账户及余额的信息并告知我们收到的验证码以确保安全性和准确性我们会尽快处理并将结果反馈给您请保持电话畅通我们将随时与您联系,冒充公检法及政府机关类
你好，是韩小燕吗？我是郑州市公安局户政科的民警。我们发现你涉嫌洗钱罪，需要配合我们的调查。请你立刻来局里处理案件。如果你无法亲自前来，我们需要通过网上会议进行远程审讯。随后会有检察院的检察官与你对话，验证你的资金能力以证明你没有参与诈骗活动。请务必积极合作并按照要求操作以确保程序的顺利进行。谢谢！,冒充公检法及政府机关类
你好，我是北京稽查的工作人员。我打电话是因为你涉嫌诈骗案件需要配合调查。现在我们需要将你的所有财产和余额进行统计并核实情况。请你立即按照我们的要求操作并提供相关证明材料以便我们能够顺利完成核查工作。谢谢合作！,冒充公检法及政府机关类
你好，我是辽宁省阜新市派出所的警察。我打电话给您是因为您涉及一起诈骗案件。我们需要您的帮助来调查这个案子并保护你的资产安全。请在2小时内将指定金额转到我们的账户上以便我们查询和核实您的财产信息。为了方便沟通和共享屏幕进行操作指导，请您下载“瞩目”APP并与我们一起使用它来进行远程视频交流。我们将确保所有资金将在完成验证后返还给事主以确保没有损失发生。谢谢配合！,冒充公检法及政府机关类
